card_id,path,status,root_cause_groups,themes,live_http,live_metadesc_present,live_metadesc_len,live_h1_count_raw_html,live_main_chars,live_canonical_selfref,live_robots,live_ld_types,live_title_len
383,/industry/trades,obsolete-advice,RC-01|RC-02|RC-05,META_DESC|SCHEMA|FAQ,200,True,157,1,5327,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,45
384,/blog/ecommerce-ai-systems-guide,confirmed-runtime,RC-02|RC-04,H1_DUPLICATE|SCHEMA|DATES,200,True,136,1,11198,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
385,/industry/trades,obsolete-advice,RC-01|RC-02|RC-05,SCHEMA|FAQ|THIN,200,True,157,1,5327,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,45
386,/blog/estate-agent-automation-guide,confirmed-runtime,RC-01|RC-03|RC-04|RC-07,META_DESC|H1_DUPLICATE|THIN|COOKIE_H1|VALUEPROP,200,True,157,1,10270,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,50
387,/industry/hospitality,obsolete-advice,RC-02|RC-05|RC-07,SCHEMA|FAQ|CITATION|TABLE,200,True,173,1,5332,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,53
388,/blog/ecommerce-ai-systems-guide,obsolete-advice,RC-01|RC-05,META_DESC|FAQ,200,True,136,1,11198,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
389,/how-we-work,recommendation-only,RC-01|RC-02|RC-07,META_DESC|SCHEMA|CITATION|TABLE,200,True,107,1,3579,True,"index, follow",BreadcrumbList|ListItem|WebPage,45
390,/services,recommendation-only,RC-01|RC-07,META_DESC|THIN|TLDR|VALUEPROP,200,True,136,1,2811,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,51
391,/industry,recommendation-only,RC-01|RC-02|RC-07,META_DESC|SCHEMA|VALUEPROP,200,True,131,1,3827,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,38
392,/services/web-design-development,recommendation-only,RC-01|RC-07,META_DESC|CITATION|VALUEPROP,200,True,169,1,5820,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,52
393,/industry,obsolete-advice,RC-05,FAQ,200,True,131,1,3827,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,38
394,/services,recommendation-only,RC-02|RC-07,SCHEMA|CITATION|TABLE,200,True,136,1,2811,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,51
395,/services/web-design-development,recommendation-only,RC-01|RC-07,META_DESC|TABLE,200,True,169,1,5820,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,52
396,/how-we-work,obsolete-advice,RC-01|RC-05|RC-07,META_DESC|FAQ|VALUEPROP,200,True,107,1,3579,True,"index, follow",BreadcrumbList|ListItem|WebPage,45
397,/industry,confirmed-runtime,RC-01|RC-04|RC-07,H1_DUPLICATE|THIN|TABLE|VALUEPROP,200,True,131,1,3827,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,38
398,/services,refuted-live,RC-01|RC-02,META_DESC|SCHEMA,200,True,136,1,2811,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,51
399,/services/web-design-development,confirmed-runtime,RC-02|RC-04,H1_DUPLICATE|SCHEMA,200,True,169,1,5820,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,52
400,/how-we-work,obsolete-advice,RC-01|RC-02|RC-05|RC-07,META_DESC|SCHEMA|FAQ|THIN|VALUEPROP,200,True,107,1,3579,True,"index, follow",BreadcrumbList|ListItem|WebPage,45
401,/services,obsolete-advice,RC-01|RC-02|RC-05,SCHEMA|FAQ|THIN,200,True,136,1,2811,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,51
402,/services/web-design-development,obsolete-advice,RC-01|RC-02|RC-05,META_DESC|SCHEMA|FAQ,200,True,169,1,5820,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,52
403,/blog/small-business-app-development,recommendation-only,RC-01|RC-02|RC-07,SCHEMA|THIN|CITATION|TLDR,200,True,140,1,11615,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
404,/blog/gym-membership-freeze-automation-myths,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|VALUEPROP,200,True,136,1,12985,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,39
405,/blog/small-business-app-development,recommendation-only,RC-01|RC-07,META_DESC|CITATION,200,True,140,1,11615,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
406,/services/ai-voice-agents,recommendation-only,RC-01|RC-02|RC-07,META_DESC|SCHEMA|THIN|CITATION|TABLE,200,True,165,1,5217,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
407,/industry/estate-agents,recommendation-only,RC-07,CITATION,200,True,171,1,5454,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,51
408,/blog/small-business-app-development,confirmed-runtime,RC-01|RC-02|RC-04,META_DESC|H1_DUPLICATE|SCHEMA|DATES,200,True,140,1,11615,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
409,/blog/gym-membership-freeze-automation-myths,refuted-live,RC-02,SCHEMA|DATES,200,True,136,1,12985,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,39
410,/services/ai-voice-agents,refuted-live,RC-01|RC-02,META_DESC|SCHEMA|THIN,200,True,165,1,5217,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
411,/industry/estate-agents,recommendation-only,RC-02|RC-07,SCHEMA|CITATION|TABLE,200,True,171,1,5454,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,51
412,/blog/gym-membership-freeze-automation-myths,obsolete-advice,RC-02|RC-05,SCHEMA|FAQ,200,True,136,1,12985,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,39
413,/blog/small-business-app-development,confirmed-3p-mutation,RC-03|RC-04|RC-05|RC-06,H1_DUPLICATE|FAQ|COOKIE_H1|TITLE_TAG,200,True,140,1,11615,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
414,/services/ai-voice-agents,obsolete-advice,RC-02|RC-05,SCHEMA|FAQ,200,True,165,1,5217,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
415,/industry/estate-agents,obsolete-advice,RC-01|RC-02|RC-05|RC-07,META_DESC|SCHEMA|FAQ|VALUEPROP,200,True,171,1,5454,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,51
416,/blog/salon-automation-salons-barbers-first-should,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|VALUEPROP,200,True,123,1,10391,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
417,/services/ai-voice-agents,confirmed-runtime,RC-01|RC-04|RC-05,H1_DUPLICATE|FAQ|THIN,200,True,165,1,5217,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
418,/services/ai-voice-agents,recommendation-only,RC-01|RC-07,META_DESC|THIN|VALUEPROP,200,True,165,1,5217,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
419,/blog/salon-automation-salons-barbers-first-should,confirmed-runtime,RC-01|RC-02|RC-03|RC-04|RC-07,META_DESC|H1_DUPLICATE|SCHEMA|DATES|COOKIE_H1|VALUEPROP,200,True,123,1,10391,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
420,/industry/estate-agents,obsolete-advice,RC-02|RC-05,SCHEMA|FAQ,200,True,171,1,5454,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,51
421,/blog/small-business-app-development,confirmed-3p-mutation,RC-01|RC-03|RC-04|RC-06,META_DESC|H1_DUPLICATE|HEADING_GENERIC|COOKIE_H1|TITLE_TAG,200,True,140,1,11615,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
422,/services/ai-voice-agents,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|THIN|VALUEPROP,200,True,165,1,5217,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
423,/blog/salon-automation-salons-barbers-first-should,obsolete-advice,RC-05|RC-07,FAQ|INTERNAL_LINK,200,True,123,1,10391,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
424,/blog/workflow-automation-selection-guide,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,145,1,12649,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,54
425,/blog/small-business-app-development,obsolete-advice,RC-02|RC-05,SCHEMA|FAQ,200,True,140,1,11615,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
426,/services/ai-voice-agents,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|THIN|VALUEPROP,200,True,165,1,5217,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
427,/blog/workflow-automation-selection-guide,confirmed-runtime,RC-01|RC-02|RC-04|RC-05,META_DESC|H1_DUPLICATE|SCHEMA|FAQ,200,True,145,1,12649,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,54
428,/blog/trades-websites-ai-automation,confirmed-3p-mutation,RC-01|RC-04|RC-06|RC-07,META_DESC|H1_DUPLICATE|HEADING_GENERIC|TITLE_TAG|VALUEPROP,200,True,151,1,11405,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,52
429,/blog/small-business-app-development,confirmed-3p-mutation,RC-01|RC-04|RC-06,META_DESC|H1_DUPLICATE|TITLE_TAG,200,True,140,1,11615,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
430,/blog/workflow-automation-selection-guide,confirmed-3p-mutation,RC-01|RC-03|RC-04|RC-06,META_DESC|H1_DUPLICATE|COOKIE_H1|TITLE_TAG,200,True,145,1,12649,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,54
431,/services/ai-voice-agents,confirmed-3p-mutation,RC-01|RC-06,META_DESC|THIN|TITLE_TAG,200,True,165,1,5217,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
432,/blog/small-business-app-development,confirmed-runtime,RC-01|RC-03|RC-04,META_DESC|H1_DUPLICATE|COOKIE_H1,200,True,140,1,11615,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
433,/blog/workflow-automation-selection-guide,confirmed-runtime,RC-03|RC-04,H1_DUPLICATE|COOKIE_H1,200,True,145,1,12649,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,54
434,/blog/salon-automation-salons-barbers-first-should,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|READABILITY,200,True,123,1,10391,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
435,/blog/small-business-web-development,recommendation-only,RC-01|RC-07,META_DESC|READABILITY|VALUEPROP,200,True,157,1,11291,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
436,/blog/hospitality-automation-smes-build-first,confirmed-runtime,RC-01|RC-03|RC-04,META_DESC|H1_DUPLICATE|HEADING_GENERIC|COOKIE_H1,200,True,163,1,11735,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,55
437,/blog/trades-websites-ai-automation,refuted-live,RC-01,META_DESC,200,True,151,1,11405,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,52
438,/blog/salon-automation-salons-barbers-first-should,confirmed-runtime,RC-01|RC-03|RC-04|RC-05,H1_DUPLICATE|FAQ|THIN|COOKIE_H1,200,True,123,1,10391,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
439,/blog/small-business-web-development,obsolete-advice,RC-02|RC-05|RC-07,SCHEMA|FAQ|CITATION,200,True,157,1,11291,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
440,/blog/hospitality-automation-smes-build-first,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|VALUEPROP,200,True,163,1,11735,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,55
441,/blog/trades-websites-ai-automation,confirmed-3p-mutation,RC-01|RC-03|RC-04|RC-06,META_DESC|H1_DUPLICATE|COOKIE_H1|TITLE_TAG,200,True,151,1,11405,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,52
442,/blog/small-business-web-development,confirmed-3p-mutation,RC-01|RC-03|RC-04|RC-06,META_DESC|H1_DUPLICATE|HEADING_GENERIC|COOKIE_H1|TITLE_TAG,200,True,157,1,11291,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
443,/blog/hospitality-automation-smes-build-first,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|VALUEPROP,200,True,163,1,11735,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,55
444,/blog/salon-automation-salons-barbers-first-should,refuted-live,RC-01,META_DESC,200,True,123,1,10391,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
445,/blog/gym-membership-freeze-automation-myths,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|READABILITY,200,True,136,1,12985,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,39
446,/blog/small-business-web-development,confirmed-3p-mutation,RC-04|RC-06,H1_DUPLICATE|TITLE_TAG,200,True,157,1,11291,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
447,/blog/salon-automation-salons-barbers-first-should,confirmed-3p-mutation,RC-01|RC-04|RC-06,META_DESC|H1_DUPLICATE|TITLE_TAG,200,True,123,1,10391,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
448,/blog/hospitality-automation-smes-build-first,confirmed-runtime,RC-01|RC-03|RC-04,META_DESC|H1_DUPLICATE|COOKIE_H1,200,True,163,1,11735,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,55
449,/blog/gym-automation-operating-model,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|VALUEPROP,200,True,154,1,11331,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,57
450,/blog/gym-membership-freeze-automation-myths,obsolete-advice,RC-01|RC-02|RC-05,SCHEMA|FAQ|THIN,200,True,136,1,12985,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,39
451,/blog/content-creation-system-should-build-not,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|READABILITY,200,True,148,1,10711,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
452,/blog/conversion-focused-website-planning,obsolete-advice,RC-01|RC-02|RC-05,META_DESC|SCHEMA|FAQ,200,True,159,1,9819,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,53
453,/blog/gym-automation-operating-model,obsolete-advice,RC-02|RC-05,SCHEMA|FAQ,200,True,154,1,11331,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,57
454,/blog/gym-membership-freeze-automation-myths,refuted-live,RC-01,META_DESC,200,True,136,1,12985,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,39
455,/blog/content-creation-system-should-build-not,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|THIN|VALUEPROP,200,True,148,1,10711,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
456,/blog/gym-automation-operating-model,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|VALUEPROP,200,True,154,1,11331,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,57
457,/blog/gym-membership-freeze-automation-myths,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,136,1,12985,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,39
458,/blog/gym-automation-operating-model,confirmed-runtime,RC-01|RC-03|RC-04,META_DESC|H1_DUPLICATE|COOKIE_H1,200,True,154,1,11331,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,57
459,/blog/content-creation-system-should-build-not,confirmed-runtime,RC-01|RC-03|RC-04|RC-07,META_DESC|H1_DUPLICATE|COOKIE_H1|VALUEPROP,200,True,148,1,10711,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
460,/blog/bespoke-app-development-guide,confirmed-runtime,RC-01|RC-02|RC-04|RC-05|RC-07,META_DESC|H1_DUPLICATE|SCHEMA|FAQ|CITATION,200,True,139,1,9209,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,47
461,/blog/ai-voice-agent-out-of-hours,confirmed-3p-mutation,RC-01|RC-03|RC-04|RC-06,META_DESC|H1_DUPLICATE|COOKIE_H1|TITLE_TAG,200,True,144,1,13746,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,47
462,/blog/content-creation-system-should-build-not,confirmed-runtime,RC-03|RC-04,H1_DUPLICATE|COOKIE_H1,200,True,148,1,10711,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
463,/blog/conversion-focused-website-planning,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,159,1,9819,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,53
464,/blog/bespoke-app-development-guide,confirmed-3p-mutation,RC-01|RC-03|RC-04|RC-06,META_DESC|H1_DUPLICATE|COOKIE_H1|TITLE_TAG,200,True,139,1,9209,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,47
465,/blog/ai-voice-agent-out-of-hours,obsolete-advice,RC-02|RC-05,SCHEMA|FAQ,200,True,144,1,13746,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,47
466,/blog/conversion-focused-website-planning,confirmed-3p-mutation,RC-01|RC-03|RC-04|RC-06,META_DESC|H1_DUPLICATE|COOKIE_H1|TITLE_TAG,200,True,159,1,9819,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,53
467,/blog/bespoke-app-development-guide,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,139,1,9209,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,47
468,/blog/ai-voice-agent-development,confirmed-3p-mutation,RC-01|RC-03|RC-04|RC-06,META_DESC|H1_DUPLICATE|COOKIE_H1|TITLE_TAG,200,True,136,1,13695,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,44
469,/blog/ai-voice-agent-out-of-hours,confirmed-runtime,RC-01|RC-02|RC-03|RC-04|RC-07,META_DESC|H1_DUPLICATE|SCHEMA|COOKIE_H1|VALUEPROP,200,True,144,1,13746,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,47
470,/blog/ai-trades-operating-system-websites-automation,recommendation-only,RC-01|RC-07,THIN|READABILITY,200,True,159,1,9720,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,49
471,/blog/bespoke-app-development-guide,confirmed-runtime,RC-01|RC-02|RC-04,META_DESC|H1_DUPLICATE|SCHEMA,200,True,139,1,9209,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,47
472,/blog/ai-voice-agent-development,confirmed-runtime,RC-01|RC-02|RC-03|RC-04|RC-05|RC-07,META_DESC|H1_DUPLICATE|SCHEMA|FAQ|COOKIE_H1|VALUEPROP,200,True,136,1,13695,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,44
473,/blog/ai-voice-agent-out-of-hours,confirmed-runtime,RC-01|RC-03|RC-04|RC-07,META_DESC|H1_DUPLICATE|COOKIE_H1|VALUEPROP,200,True,144,1,13746,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,47
474,/blog/ai-trades-operating-system-websites-automation,obsolete-advice,RC-01|RC-05,FAQ|THIN,200,True,159,1,9720,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,49
475,/blog/ai-receptionist-small-business-guide,confirmed-runtime,RC-04,H1_DUPLICATE|HEADING_GENERIC,200,True,138,1,11989,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
476,/blog/ai-automation-consulting-smarter-operating-system,obsolete-advice,RC-02|RC-05,SCHEMA|FAQ,200,True,133,1,11083,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,59
477,/blog/ai-voice-agent-development,confirmed-3p-mutation,RC-01|RC-04|RC-06,META_DESC|H1_DUPLICATE|TITLE_TAG,200,True,136,1,13695,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,44
478,/blog/ai-receptionist-small-business-guide,confirmed-runtime,RC-01|RC-02|RC-03|RC-04|RC-05,META_DESC|H1_DUPLICATE|SCHEMA|FAQ|COOKIE_H1,200,True,138,1,11989,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
479,/blog/ai-trades-operating-system-websites-automation,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|VALUEPROP,200,True,159,1,9720,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,49
480,/blog/ai-voice-agent-development,confirmed-3p-mutation,RC-01|RC-02|RC-03|RC-04|RC-06,META_DESC|H1_DUPLICATE|SCHEMA|COOKIE_H1|TITLE_TAG,200,True,136,1,13695,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,44
481,/blog/ai-automation-consulting-smarter-operating-system,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE|THIN,200,True,133,1,11083,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,59
482,/blog/ai-receptionist-small-business-guide,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,138,1,11989,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
483,/blog/ai-trades-operating-system-websites-automation,confirmed-runtime,RC-01|RC-03|RC-04,META_DESC|H1_DUPLICATE|COOKIE_H1,200,True,159,1,9720,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,49
484,/blog/ai-receptionist-small-business-guide,confirmed-runtime,RC-01|RC-03|RC-04,META_DESC|H1_DUPLICATE|COOKIE_H1,200,True,138,1,11989,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
485,/blog/ai-automation-consulting-smarter-operating-system,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|VALUEPROP,200,True,133,1,11083,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,59
486,/services/content-creation,confirmed-runtime,RC-01|RC-02|RC-04|RC-05|RC-07,META_DESC|H1_DUPLICATE|SCHEMA|FAQ|THIN|INTERNAL_LINK,200,True,155,1,4200,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,52
487,/services/app-development,refuted-live,RC-01,THIN,200,True,167,1,4231,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,43
488,/blog/ai-receptionist-setup-guide,confirmed-runtime,RC-04,H1_DUPLICATE|HEADING_GENERIC,200,True,145,1,11032,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,49
489,/blog/ai-automation-consulting-smarter-operating-system,confirmed-runtime,RC-03|RC-04,H1_DUPLICATE|COOKIE_H1,200,True,133,1,11083,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,59
490,/services/app-development,refuted-live,RC-01,META_DESC,200,True,167,1,4231,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,43
491,/blog/ai-receptionist-setup-guide,confirmed-3p-mutation,RC-01|RC-04|RC-06|RC-07,META_DESC|H1_DUPLICATE|READABILITY|TITLE_TAG,200,True,145,1,11032,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,49
492,/services/content-creation,refuted-live,RC-01,META_DESC,200,True,155,1,4200,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,52
493,/services/app-development,recommendation-only,RC-01|RC-07,META_DESC|THIN|VALUEPROP,200,True,167,1,4231,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,43
494,/services/content-creation,recommendation-only,RC-01|RC-07,THIN|VALUEPROP,200,True,155,1,4200,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,52
495,/blog/ai-receptionist-setup-guide,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,145,1,11032,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,49
496,/services/content-creation,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE|THIN,200,True,155,1,4200,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,52
497,/services/app-development,confirmed-3p-mutation,RC-01|RC-04|RC-06,META_DESC|H1_DUPLICATE|TITLE_TAG,200,True,167,1,4231,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,43
498,/blog/ai-receptionist-setup-guide,confirmed-3p-mutation,RC-01|RC-04|RC-06,META_DESC|H1_DUPLICATE|TITLE_TAG,200,True,145,1,11032,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,49
499,/industry/physios-chiropractors,obsolete-advice,RC-01|RC-05|RC-07,META_DESC|FAQ|THIN|CITATION|IMAGE_ALT,200,True,148,1,5194,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
500,/services/ai-consulting,confirmed-runtime,RC-01|RC-04|RC-05,META_DESC|H1_DUPLICATE|FAQ|THIN,200,True,150,1,4197,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
501,/blog/ai-receptionist-setup-guide,exact-duplicate,RC-01|RC-04|RC-06|RC-07,META_DESC|H1_DUPLICATE|READABILITY|TITLE_TAG,200,True,145,1,11032,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,49
502,/services/content-creation,exact-duplicate,RC-01,META_DESC,200,True,155,1,4200,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,52
503,/services/app-development,exact-duplicate,RC-01|RC-07,META_DESC|THIN|VALUEPROP,200,True,167,1,4231,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,43
504,/services/content-creation,exact-duplicate,RC-01|RC-07,THIN|VALUEPROP,200,True,155,1,4200,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,52
505,/blog/ai-receptionist-setup-guide,exact-duplicate,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,145,1,11032,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,49
